trip_id,customer_id,promo_id,redeemed_date,promo_cost
TRIP0032927,CUST00779,PROMO0028,2024-04-26,14.4
TRIP0108437,CUST02557,PROMO0023,2025-12-15,7.03
TRIP0100651,CUST02376,PROMO0010,2026-10-26,15.82
TRIP0072935,CUST01735,PROMO0005,2025-07-15,15.64
TRIP0107561,CUST02537,PROMO0021,2026-03-16,8.85
TRIP0069488,CUST01654,PROMO0003,2025-09-16,26.4
TRIP0098473,CUST02324,PROMO0018,2025-09-02,12.78
TRIP0002865,CUST00071,PROMO0020,2025-09-11,8.56
TRIP0070836,CUST01683,PROMO0032,2024-02-14,23.33
TRIP0001918,CUST00050,PROMO0023,2026-05-01,5.36
TRIP0022667,CUST00534,PROMO0002,2025-02-03,32.18
TRIP0023435,CUST00551,PROMO0031,2026-07-20,13.8
TRIP0042308,CUST00999,PROMO0006,2026-01-03,21.8
TRIP0095726,CUST02262,PROMO0004,2027-01-14,14.77
TRIP0006832,CUST00165,PROMO0020,2026-06-12,5.72
TRIP0093381,CUST02206,PROMO0033,2027-03-12,30.85
TRIP0063283,CUST01502,PROMO0012,2026-03-12,17.06
TRIP0022195,CUST00525,PROMO0019,2026-05-20,13.57
TRIP0062870,CUST01492,PROMO0002,2027-07-22,18.09
TRIP0015093,CUST00353,PROMO0032,2026-01-26,19.96
TRIP0098344,CUST02321,PROMO0005,2025-05-29,13.6
TRIP0087007,CUST02063,PROMO0007,2025-08-04,15.82
TRIP0063104,CUST01498,PROMO0027,2027-07-12,21.98
TRIP0089668,CUST02122,PROMO0017,2024-10-28,26.48
TRIP0041529,CUST00980,PROMO0023,2027-03-29,5.82
TRIP0074689,CUST01776,PROMO0027,2025-02-12,14.14
TRIP0126899,CUST02984,PROMO0014,2025-11-10,6.51
TRIP0123287,CUST02899,PROMO0023,2026-10-09,6.03
TRIP0078705,CUST01869,PROMO0014,2027-06-08,4.94
TRIP0084885,CUST02012,PROMO0012,2025-08-26,12.34
TRIP0012592,CUST00295,PROMO0019,2024-05-11,11.65
TRIP0105282,CUST02482,PROMO0034,2024-12-26,10.71
TRIP0091722,CUST02168,PROMO0031,2026-09-07,15.32
TRIP0096135,CUST02272,PROMO0030,2027-04-29,13.37
TRIP0038873,CUST00916,PROMO0031,2026-09-29,22.21
TRIP0050143,CUST01184,PROMO0004,2023-02-26,11.39
TRIP0071877,CUST01709,PROMO0017,2025-11-26,25.8
TRIP0009319,CUST00221,PROMO0030,2025-11-29,9.83
TRIP0024521,CUST00582,PROMO0013,2024-05-09,5.08
TRIP0030231,CUST00713,PROMO0003,2025-06-07,18.44
TRIP0019172,CUST00452,PROMO0009,2024-01-02,12.6
TRIP0074293,CUST01768,PROMO0026,2027-01-10,10.88
TRIP0046748,CUST01104,PROMO0010,2027-02-10,12.97
TRIP0012463,CUST00292,PROMO0036,2024-07-29,10.48
TRIP0014384,CUST00338,PROMO0024,2025-03-18,8.15
TRIP0058347,CUST01381,PROMO0023,2024-05-19,5.54
TRIP0032926,CUST00779,PROMO0002,2023-07-11,20.9
TRIP0086057,CUST02043,PROMO0027,2027-03-02,16.92
TRIP0098141,CUST02317,PROMO0023,2027-04-14,7.11
TRIP0051342,CUST01211,PROMO0002,2026-05-31,31.54
TRIP0010151,CUST00237,PROMO0003,2025-11-21,24.06
TRIP0019551,CUST00459,PROMO0001,2026-10-20,5.26
TRIP0008877,CUST00209,PROMO0016,2025-12-27,17.38
TRIP0095732,CUST02262,PROMO0000,2025-03-12,6.71
TRIP0124688,CUST02931,PROMO0022,2024-09-04,8.8
TRIP0029596,CUST00699,PROMO0030,2027-05-10,14.52
TRIP0090321,CUST02136,PROMO0001,2025-02-08,7.03
TRIP0013391,CUST00317,PROMO0004,2024-01-03,11.5
TRIP0094887,CUST02242,PROMO0009,2025-01-22,13.04
TRIP0049730,CUST01174,PROMO0033,2024-11-21,23.01
TRIP0030138,CUST00711,PROMO0037,2027-12-30,14.2
TRIP0057471,CUST01359,PROMO0016,2025-02-24,13.27
TRIP0000987,CUST00025,PROMO0020,2024-11-23,5.98
TRIP0104292,CUST02460,PROMO0007,2025-08-05,12.38
TRIP0108995,CUST02570,PROMO0026,2027-12-15,5.61
TRIP0003576,CUST00086,PROMO0029,2025-03-28,16.03
TRIP0026706,CUST00633,PROMO0019,2024-12-15,13.29
TRIP0121554,CUST02862,PROMO0019,2026-04-29,15.96
TRIP0010612,CUST00249,PROMO0016,2025-01-15,25.73
TRIP0019734,CUST00464,PROMO0021,2026-08-09,10.94
TRIP0060262,CUST01432,PROMO0032,2027-08-05,16.05
TRIP0075733,CUST01801,PROMO0027,2023-08-30,17.57
TRIP0073335,CUST01745,PROMO0031,2026-01-31,21.88
TRIP0102411,CUST02417,PROMO0014,2024-09-17,5.76
TRIP0095441,CUST02255,PROMO0011,2026-01-17,6.06
TRIP0109855,CUST02591,PROMO0007,2025-03-20,15.26
TRIP0060670,CUST01440,PROMO0016,2025-07-05,17.4
TRIP0103712,CUST02447,PROMO0023,2026-03-28,6.92
TRIP0019976,CUST00470,PROMO0038,2028-01-20,7.14
TRIP0105198,CUST02480,PROMO0013,2026-10-22,3.53
TRIP0123786,CUST02910,PROMO0004,2026-08-03,14.76
TRIP0104903,CUST02473,PROMO0000,2024-05-23,5.15
TRIP0118297,CUST02790,PROMO0013,2027-09-18,5.38
TRIP0060575,CUST01438,PROMO0030,2027-01-17,12.45
TRIP0022156,CUST00524,PROMO0032,2025-06-04,18.94
TRIP0105787,CUST02496,PROMO0028,2027-05-19,14.6
TRIP0102423,CUST02417,PROMO0001,2024-11-05,9.4
TRIP0092855,CUST02194,PROMO0007,2026-06-29,18.38
TRIP0095451,CUST02255,PROMO0019,2026-11-18,19.02
TRIP0019678,CUST00463,PROMO0018,2024-06-18,14.08
TRIP0063113,CUST01498,PROMO0031,2025-10-14,15.07
TRIP0038557,CUST00907,PROMO0031,2024-09-13,14.17
TRIP0063229,CUST01501,PROMO0023,2025-02-20,8.17
TRIP0036997,CUST00870,PROMO0033,2025-05-18,27.88
TRIP0023818,CUST00563,PROMO0008,2027-02-25,17.42
TRIP0099333,CUST02345,PROMO0026,2026-10-17,6.59
TRIP0071463,CUST01698,PROMO0002,2025-06-16,27.6
TRIP0112498,CUST02653,PROMO0002,2024-08-02,30.19
TRIP0076347,CUST01814,PROMO0033,2026-12-15,32.71
TRIP0019780,CUST00465,PROMO0027,2025-08-08,16.74
TRIP0084960,CUST02014,PROMO0013,2025-06-01,5.93
TRIP0052831,CUST01243,PROMO0032,2025-08-02,13.86
TRIP0071203,CUST01692,PROMO0002,2027-06-05,25.32
TRIP0054677,CUST01290,PROMO0036,2026-11-01,5.97
TRIP0045206,CUST01068,PROMO0030,2025-03-15,6.74
TRIP0093922,CUST02218,PROMO0037,2026-05-04,23.4
TRIP0090508,CUST02141,PROMO0013,2025-07-18,5.69
TRIP0126081,CUST02963,PROMO0012,2025-11-14,10.5
TRIP0124353,CUST02924,PROMO0003,2025-12-14,17.32
TRIP0025000,CUST00594,PROMO0014,2025-08-10,7.57
TRIP0021762,CUST00516,PROMO0015,2024-07-25,9.45
TRIP0054683,CUST01290,PROMO0004,2027-02-18,15.05
TRIP0050923,CUST01203,PROMO0026,2026-07-25,8.53
TRIP0064576,CUST01535,PROMO0022,2025-12-06,8.31
TRIP0031555,CUST00746,PROMO0027,2025-04-26,20.61
TRIP0107225,CUST02530,PROMO0001,2025-11-30,4.49
TRIP0020584,CUST00486,PROMO0016,2025-11-17,24.81
TRIP0075059,CUST01784,PROMO0021,2026-11-12,10.14
TRIP0019659,CUST00462,PROMO0016,2025-07-30,13.66
TRIP0024534,CUST00582,PROMO0007,2025-03-13,14.4
TRIP0086569,CUST02053,PROMO0039,2026-10-21,11.7
TRIP0041822,CUST00987,PROMO0031,2026-05-02,13.19
TRIP0090965,CUST02151,PROMO0020,2023-06-12,6.05
TRIP0114402,CUST02699,PROMO0010,2027-02-23,16.64
TRIP0012558,CUST00294,PROMO0021,2026-04-13,10.18
TRIP0053008,CUST01246,PROMO0035,2024-10-20,16.87
TRIP0120468,CUST02839,PROMO0025,2026-04-17,11.61
TRIP0019279,CUST00454,PROMO0023,2027-09-19,7.69
TRIP0109528,CUST02583,PROMO0027,2024-04-04,12.96
TRIP0083467,CUST01979,PROMO0009,2025-09-22,8.24
TRIP0060883,CUST01446,PROMO0007,2024-07-06,17.39
TRIP0088364,CUST02094,PROMO0025,2023-05-19,17.29
TRIP0015399,CUST00360,PROMO0029,2027-11-20,17.88
TRIP0123163,CUST02897,PROMO0012,2025-12-06,21.63
TRIP0086011,CUST02042,PROMO0026,2025-04-06,7.81
TRIP0110462,CUST02606,PROMO0031,2025-03-30,13.29
TRIP0045263,CUST01070,PROMO0028,2027-01-06,7.97
TRIP0037285,CUST00878,PROMO0006,2026-03-08,15.9
TRIP0110159,CUST02599,PROMO0022,2024-01-28,11.37
TRIP0045875,CUST01083,PROMO0036,2025-09-29,9.83
TRIP0024626,CUST00585,PROMO0027,2024-08-30,18.56
TRIP0024007,CUST00569,PROMO0001,2025-09-27,6.41
TRIP0123748,CUST02909,PROMO0006,2023-12-16,16.33
TRIP0121139,CUST02855,PROMO0024,2025-11-24,7.14
TRIP0008630,CUST00204,PROMO0004,2026-02-10,12.37
TRIP0019978,CUST00470,PROMO0036,2026-02-11,11.23
TRIP0096300,CUST02274,PROMO0035,2025-05-07,27.93
TRIP0034624,CUST00818,PROMO0013,2027-06-08,3.54
TRIP0053453,CUST01258,PROMO0025,2024-02-17,21.47
TRIP0106623,CUST02516,PROMO0025,2027-01-01,13.37
TRIP0099708,CUST02355,PROMO0029,2024-11-28,21.77
TRIP0012261,CUST00287,PROMO0034,2026-06-20,16.57
TRIP0104100,CUST02455,PROMO0016,2026-07-20,18.61
TRIP0097297,CUST02299,PROMO0007,2025-08-26,11.44
TRIP0048970,CUST01158,PROMO0002,2025-07-31,15.41
TRIP0081809,CUST01939,PROMO0026,2025-08-29,8.54
TRIP0020594,CUST00487,PROMO0028,2026-05-14,9.36
TRIP0126346,CUST02971,PROMO0000,2025-11-14,5.68
TRIP0120326,CUST02835,PROMO0018,2026-08-20,11.35
TRIP0013443,CUST00318,PROMO0009,2024-01-25,7.72
TRIP0122611,CUST02884,PROMO0019,2024-10-15,16.3
TRIP0073219,CUST01742,PROMO0038,2027-04-16,11.01
TRIP0069861,CUST01662,PROMO0015,2027-03-03,12.62
TRIP0088200,CUST02090,PROMO0035,2024-05-10,21.94
TRIP0003728,CUST00089,PROMO0031,2025-12-30,19.98
TRIP0126836,CUST02982,PROMO0022,2026-06-24,12.22
TRIP0025270,CUST00600,PROMO0020,2025-10-28,4.71
TRIP0112959,CUST02665,PROMO0011,2025-11-01,7.32
TRIP0016967,CUST00401,PROMO0019,2025-10-29,17.5
TRIP0037346,CUST00879,PROMO0007,2023-01-20,11.65
TRIP0032371,CUST00767,PROMO0039,2026-11-30,12.3
TRIP0060415,CUST01434,PROMO0016,2025-12-22,19.06
TRIP0047103,CUST01112,PROMO0012,2025-06-18,12.45
TRIP0114678,CUST02706,PROMO0016,2027-04-08,25.27
TRIP0028361,CUST00671,PROMO0023,2026-05-24,4.86
TRIP0072013,CUST01713,PROMO0015,2024-02-29,9.19
TRIP0024464,CUST00580,PROMO0013,2027-05-08,5.9
TRIP0006503,CUST00156,PROMO0037,2024-01-02,24.58
TRIP0002097,CUST00053,PROMO0036,2026-02-15,12.5
TRIP0038169,CUST00897,PROMO0010,2025-10-26,14.75
TRIP0079114,CUST01878,PROMO0037,2026-01-12,17.26
TRIP0041371,CUST00977,PROMO0017,2025-06-29,17.38
TRIP0009976,CUST00233,PROMO0032,2025-07-10,27.51
TRIP0086299,CUST02048,PROMO0005,2023-09-29,18.42
TRIP0023609,CUST00558,PROMO0031,2025-07-08,13.16
TRIP0006731,CUST00163,PROMO0014,2024-11-04,5.2
TRIP0100505,CUST02373,PROMO0025,2025-03-02,20.27
TRIP0023769,CUST00562,PROMO0014,2026-08-10,4.87
TRIP0001529,CUST00039,PROMO0010,2024-09-06,12.25
TRIP0013419,CUST00317,PROMO0009,2025-12-19,9.12
TRIP0127402,CUST02994,PROMO0038,2025-01-19,8.25
TRIP0011343,CUST00266,PROMO0030,2026-06-16,12.15
TRIP0092068,CUST02177,PROMO0017,2026-08-31,22.83
TRIP0080470,CUST01909,PROMO0023,2026-04-21,6.68
TRIP0071347,CUST01695,PROMO0014,2026-03-03,7.32
TRIP0034306,CUST00810,PROMO0033,2024-03-21,22.2
TRIP0073394,CUST01746,PROMO0011,2025-04-22,10.2
TRIP0045967,CUST01085,PROMO0039,2024-04-11,20.45
TRIP0044116,CUST01042,PROMO0003,2025-01-31,21.13
TRIP0091691,CUST02168,PROMO0015,2026-12-05,13.74
TRIP0113111,CUST02669,PROMO0018,2024-08-31,8.43
TRIP0099875,CUST02358,PROMO0034,2023-09-16,19.19
TRIP0121850,CUST02869,PROMO0027,2024-05-24,23.96
TRIP0098911,CUST02334,PROMO0016,2023-05-21,23.61
TRIP0069824,CUST01661,PROMO0003,2025-04-27,26.16
TRIP0027667,CUST00655,PROMO0032,2025-11-18,19.18
TRIP0069028,CUST01641,PROMO0021,2025-02-28,5.09
TRIP0016206,CUST00381,PROMO0032,2026-11-11,23.92
TRIP0044873,CUST01060,PROMO0006,2025-05-26,28.26
TRIP0065681,CUST01565,PROMO0001,2024-08-30,8.82
TRIP0023611,CUST00558,PROMO0026,2024-05-29,9.84
TRIP0013537,CUST00320,PROMO0008,2025-03-02,22.36
TRIP0016571,CUST00391,PROMO0004,2026-07-24,13.33
TRIP0017344,CUST00408,PROMO0012,2023-10-17,16.51
TRIP0073484,CUST01749,PROMO0006,2025-08-04,19.93
TRIP0092904,CUST02195,PROMO0008,2023-07-14,21.49
TRIP0064232,CUST01526,PROMO0011,2025-10-13,10.02
TRIP0076333,CUST01814,PROMO0022,2027-06-13,7.03
TRIP0126007,CUST02961,PROMO0005,2025-11-01,13.68
TRIP0086796,CUST02058,PROMO0031,2024-06-11,19.3
TRIP0090269,CUST02135,PROMO0009,2027-09-14,8.72
TRIP0068392,CUST01627,PROMO0021,2025-09-02,8.61
TRIP0007247,CUST00173,PROMO0017,2026-08-24,23.67
TRIP0054435,CUST01283,PROMO0033,2026-06-22,23.3
TRIP0020986,CUST00497,PROMO0003,2025-03-31,25.73
TRIP0065972,CUST01572,PROMO0014,2026-11-14,5.18
TRIP0051661,CUST01218,PROMO0008,2024-01-13,14.56
TRIP0032963,CUST00780,PROMO0014,2025-04-05,6.55
TRIP0108837,CUST02566,PROMO0016,2025-11-02,18.2
TRIP0070419,CUST01676,PROMO0023,2026-03-02,6.17
TRIP0042634,CUST01006,PROMO0030,2024-10-03,12.97
TRIP0125916,CUST02959,PROMO0008,2027-10-23,11.47
TRIP0095037,CUST02245,PROMO0032,2024-01-06,22.51
TRIP0050581,CUST01195,PROMO0003,2025-12-11,23.71
TRIP0030558,CUST00722,PROMO0023,2025-07-25,7.13
TRIP0107317,CUST02532,PROMO0024,2025-08-20,7.96
TRIP0117736,CUST02777,PROMO0002,2025-01-12,16.9
TRIP0061958,CUST01469,PROMO0005,2023-03-18,15.09
TRIP0034744,CUST00821,PROMO0023,2026-06-07,6.74
TRIP0065130,CUST01549,PROMO0034,2026-11-26,11.79
TRIP0000998,CUST00025,PROMO0005,2025-10-15,18.5
TRIP0008781,CUST00207,PROMO0002,2024-07-12,17.05
TRIP0020203,CUST00476,PROMO0016,2025-12-04,18.29
TRIP0023888,CUST00565,PROMO0008,2028-03-12,15.33
TRIP0011727,CUST00274,PROMO0036,2024-06-18,11.62
TRIP0119454,CUST02815,PROMO0017,2025-06-20,26.05
TRIP0010211,CUST00239,PROMO0004,2026-10-28,8.95
TRIP0123157,CUST02897,PROMO0012,2025-08-03,20.05
TRIP0112747,CUST02659,PROMO0036,2025-07-31,8.22
TRIP0090824,CUST02148,PROMO0021,2026-07-25,7.31
TRIP0072112,CUST01716,PROMO0000,2024-06-16,6.19
TRIP0056697,CUST01343,PROMO0006,2026-10-07,15.97
TRIP0083595,CUST01982,PROMO0029,2025-05-13,19.6
TRIP0032004,CUST00757,PROMO0004,2024-04-01,13.43
TRIP0105319,CUST02483,PROMO0014,2025-08-25,6.88
TRIP0070398,CUST01676,PROMO0007,2026-04-04,8.99
TRIP0012254,CUST00287,PROMO0025,2027-04-07,17.14
TRIP0027186,CUST00644,PROMO0039,2025-07-12,20.22
TRIP0087925,CUST02084,PROMO0031,2024-05-13,24.38
TRIP0060331,CUST01433,PROMO0002,2025-07-14,24.72
TRIP0096131,CUST02272,PROMO0000,2025-08-26,3.9
TRIP0019206,CUST00452,PROMO0020,2026-01-02,7.17
TRIP0076447,CUST01816,PROMO0001,2025-01-24,8.22
TRIP0011792,CUST00276,PROMO0016,2025-06-11,14.86
TRIP0089973,CUST02129,PROMO0033,2026-10-21,31.24
TRIP0032375,CUST00768,PROMO0018,2025-07-26,8.15
TRIP0026103,CUST00620,PROMO0034,2025-10-29,14.93
TRIP0085785,CUST02035,PROMO0022,2024-06-28,8.74
TRIP0057285,CUST01356,PROMO0000,2024-10-19,7.46
TRIP0013531,CUST00320,PROMO0030,2024-06-16,9.1
TRIP0044286,CUST01047,PROMO0032,2026-06-02,25.37
TRIP0110358,CUST02604,PROMO0026,2025-10-06,8.56
TRIP0110705,CUST02612,PROMO0004,2024-05-26,8.32
TRIP0107551,CUST02537,PROMO0019,2026-09-21,11.35
TRIP0102864,CUST02427,PROMO0001,2026-09-26,9.81
TRIP0035658,CUST00842,PROMO0012,2025-03-27,20.04
TRIP0038062,CUST00895,PROMO0034,2025-10-22,16.7
TRIP0113221,CUST02672,PROMO0007,2027-01-29,12.54
TRIP0080838,CUST01916,PROMO0027,2024-03-21,19.47
TRIP0087453,CUST02073,PROMO0016,2025-09-02,21.31
TRIP0005225,CUST00126,PROMO0025,2026-09-20,11.56
TRIP0096845,CUST02288,PROMO0029,2026-09-16,20.77
TRIP0079573,CUST01888,PROMO0009,2027-09-02,11.41
TRIP0030391,CUST00717,PROMO0039,2024-05-13,21.41
TRIP0109702,CUST02588,PROMO0035,2023-12-26,20.04
TRIP0082207,CUST01949,PROMO0036,2023-12-20,12.82
TRIP0069266,CUST01648,PROMO0013,2026-06-17,3.07
TRIP0120557,CUST02842,PROMO0010,2027-11-29,12.13
TRIP0050768,CUST01198,PROMO0017,2024-05-11,13.34
TRIP0104831,CUST02471,PROMO0004,2026-07-15,9.57
TRIP0117312,CUST02767,PROMO0036,2027-04-05,11.49
TRIP0088137,CUST02089,PROMO0008,2025-09-05,21.17
TRIP0067103,CUST01597,PROMO0029,2025-09-26,11.68
TRIP0092538,CUST02188,PROMO0001,2024-02-01,6.19
TRIP0058562,CUST01387,PROMO0014,2025-12-02,4.75
TRIP0056732,CUST01343,PROMO0019,2026-11-29,20.57
TRIP0042218,CUST00996,PROMO0011,2024-12-06,8.61
TRIP0031637,CUST00748,PROMO0020,2025-02-03,5.87
TRIP0009527,CUST00225,PROMO0026,2025-01-09,6.69
TRIP0015154,CUST00355,PROMO0024,2024-10-06,7.7
TRIP0049764,CUST01175,PROMO0022,2026-01-16,9.79
TRIP0015797,CUST00369,PROMO0001,2024-10-13,6.07
TRIP0102936,CUST02429,PROMO0005,2024-04-26,22.38
TRIP0013879,CUST00327,PROMO0035,2025-04-20,21.17
TRIP0096073,CUST02270,PROMO0034,2025-09-08,12.07
TRIP0115831,CUST02731,PROMO0007,2023-05-20,15.15
TRIP0080010,CUST01898,PROMO0016,2027-03-12,26.56
TRIP0009474,CUST00224,PROMO0013,2025-04-21,4.91
TRIP0115717,CUST02729,PROMO0017,2026-12-19,14.79
TRIP0079927,CUST01897,PROMO0001,2027-03-17,4.48
TRIP0043863,CUST01035,PROMO0021,2026-02-15,10.11
TRIP0018867,CUST00444,PROMO0019,2024-04-02,17.35
TRIP0054598,CUST01287,PROMO0030,2024-06-29,9.97
TRIP0051984,CUST01225,PROMO0017,2025-10-16,14.07
TRIP0115486,CUST02723,PROMO0030,2024-07-23,8.31
TRIP0097441,CUST02301,PROMO0038,2027-02-28,8.8
TRIP0094797,CUST02241,PROMO0016,2026-06-15,17.11
TRIP0033691,CUST00797,PROMO0038,2027-09-12,8.62
TRIP0084228,CUST01997,PROMO0008,2025-10-01,12.86
TRIP0096637,CUST02282,PROMO0015,2023-09-13,15.3
TRIP0014060,CUST00333,PROMO0030,2024-04-22,12.78
TRIP0112553,CUST02654,PROMO0014,2026-02-07,4.78
TRIP0035510,CUST00838,PROMO0014,2025-03-24,8.36
TRIP0051423,CUST01213,PROMO0024,2025-09-04,8.91
TRIP0012329,CUST00289,PROMO0027,2024-06-21,14.32
TRIP0083681,CUST01985,PROMO0013,2027-01-29,4.56
TRIP0080317,CUST01906,PROMO0035,2028-01-13,26.41
TRIP0068320,CUST01625,PROMO0032,2027-08-25,23.43
TRIP0057199,CUST01354,PROMO0017,2024-11-10,25.66
TRIP0061537,CUST01462,PROMO0032,2026-06-24,23.34
TRIP0072832,CUST01732,PROMO0019,2026-07-20,11.81
TRIP0092279,CUST02181,PROMO0031,2026-04-02,24.15
TRIP0125161,CUST02943,PROMO0030,2025-08-04,9.75
TRIP0020452,CUST00483,PROMO0009,2025-08-23,6.75
TRIP0020384,CUST00481,PROMO0010,2026-09-23,9.93
TRIP0019692,CUST00463,PROMO0002,2024-02-17,25.87
TRIP0070102,CUST01669,PROMO0023,2024-10-17,7.1
TRIP0086339,CUST02049,PROMO0006,2027-11-27,28.06
TRIP0105555,CUST02490,PROMO0025,2025-10-31,12.27
TRIP0064135,CUST01524,PROMO0016,2024-12-22,18.72
TRIP0024499,CUST00581,PROMO0038,2025-01-01,8.55
TRIP0065075,CUST01547,PROMO0019,2024-01-07,22.39
TRIP0062257,CUST01477,PROMO0011,2026-11-28,10.4
TRIP0104284,CUST02460,PROMO0010,2025-10-21,17.25
TRIP0004926,CUST00119,PROMO0021,2023-09-08,9.34
TRIP0086413,CUST02051,PROMO0025,2027-10-04,12.06
TRIP0122194,CUST02875,PROMO0028,2024-07-17,7.67
TRIP0024635,CUST00585,PROMO0004,2024-07-27,9.9
TRIP0027871,CUST00660,PROMO0018,2026-06-01,9.83
TRIP0105281,CUST02482,PROMO0012,2025-02-20,11.51
TRIP0054726,CUST01291,PROMO0022,2026-07-16,8.79
TRIP0029429,CUST00696,PROMO0008,2025-07-27,17.94
TRIP0083375,CUST01977,PROMO0001,2025-12-29,6.21
TRIP0046505,CUST01099,PROMO0022,2025-09-18,9.05
TRIP0126844,CUST02983,PROMO0001,2026-05-31,4.77
TRIP0047815,CUST01130,PROMO0037,2025-07-30,24.7
TRIP0025440,CUST00603,PROMO0018,2025-01-08,12.19
TRIP0059308,CUST01405,PROMO0021,2026-06-28,5.98
TRIP0034554,CUST00816,PROMO0002,2023-08-31,22.74
TRIP0022023,CUST00521,PROMO0005,2024-04-06,13.24
TRIP0003939,CUST00095,PROMO0016,2026-10-04,21.57
TRIP0010479,CUST00246,PROMO0010,2026-05-07,16.12
TRIP0083719,CUST01986,PROMO0005,2026-05-06,17.87
TRIP0034638,CUST00818,PROMO0020,2026-03-08,6.68
TRIP0089430,CUST02116,PROMO0033,2025-04-19,21.87
TRIP0100472,CUST02372,PROMO0038,2027-02-26,5.99
TRIP0094079,CUST02221,PROMO0003,2027-04-28,23.68
TRIP0109469,CUST02582,PROMO0023,2027-03-26,8.61
TRIP0105756,CUST02495,PROMO0029,2024-03-07,21.36
TRIP0094226,CUST02225,PROMO0016,2026-07-15,23.67
TRIP0093119,CUST02199,PROMO0000,2025-04-19,5.74
TRIP0103498,CUST02443,PROMO0036,2026-12-12,10.5
TRIP0049889,CUST01177,PROMO0004,2024-03-03,10.54
TRIP0010806,CUST00255,PROMO0002,2027-09-19,25.47
TRIP0045265,CUST01070,PROMO0027,2027-01-05,16.82
TRIP0040007,CUST00945,PROMO0030,2027-04-30,12.56
TRIP0025113,CUST00597,PROMO0038,2024-01-02,12.41
TRIP0117750,CUST02777,PROMO0013,2026-04-26,3.12
TRIP0110222,CUST02600,PROMO0019,2025-04-26,19.2
TRIP0090003,CUST02129,PROMO0014,2026-12-02,8.54
TRIP0098938,CUST02335,PROMO0033,2023-09-16,22.58
TRIP0122069,CUST02872,PROMO0023,2024-07-10,8.18
TRIP0047344,CUST01118,PROMO0017,2026-01-19,24.11
TRIP0044820,CUST01059,PROMO0032,2025-04-23,20.23
TRIP0081159,CUST01923,PROMO0004,2026-07-10,10.25
TRIP0007076,CUST00170,PROMO0028,2024-06-07,9.95
TRIP0092785,CUST02193,PROMO0012,2026-02-12,15.06
TRIP0041827,CUST00987,PROMO0011,2027-05-27,9.79
TRIP0000908,CUST00023,PROMO0008,2025-08-27,21.76
TRIP0072156,CUST01717,PROMO0005,2027-03-12,18.51
TRIP0081265,CUST01925,PROMO0010,2026-04-05,16.46
TRIP0125421,CUST02948,PROMO0025,2024-03-19,14.67
TRIP0059456,CUST01409,PROMO0028,2027-03-18,9.31
TRIP0101261,CUST02390,PROMO0035,2026-07-03,30.92
TRIP0060518,CUST01437,PROMO0017,2025-07-04,14.24
TRIP0063522,CUST01508,PROMO0034,2026-06-23,16.48
TRIP0013200,CUST00312,PROMO0030,2027-04-22,7.15
TRIP0002095,CUST00053,PROMO0001,2026-01-19,9.58
TRIP0072010,CUST01713,PROMO0013,2025-06-11,4.71
TRIP0125024,CUST02939,PROMO0031,2025-03-16,12.94
TRIP0061312,CUST01457,PROMO0009,2024-09-13,12.92
TRIP0122794,CUST02889,PROMO0016,2026-07-21,21.31
TRIP0057017,CUST01350,PROMO0028,2026-03-22,9.11
TRIP0099501,CUST02350,PROMO0024,2026-03-11,5.19
TRIP0069380,CUST01651,PROMO0023,2026-04-09,5.56
TRIP0074332,CUST01768,PROMO0021,2026-04-09,8.88
TRIP0110956,CUST02618,PROMO0030,2025-12-29,10.09
TRIP0074658,CUST01776,PROMO0012,2023-11-08,13.77
TRIP0029920,CUST00707,PROMO0010,2024-11-21,12.84
TRIP0024476,CUST00580,PROMO0021,2025-04-06,6.19
TRIP0088665,CUST02099,PROMO0010,2025-03-30,15.42
TRIP0046018,CUST01086,PROMO0023,2027-02-03,6.89
TRIP0123687,CUST02908,PROMO0017,2025-05-13,18.7
TRIP0035800,CUST00844,PROMO0005,2025-04-18,15.44
TRIP0039391,CUST00929,PROMO0002,2026-08-03,18.86
TRIP0076432,CUST01816,PROMO0009,2024-09-06,7.72
TRIP0015153,CUST00355,PROMO0021,2025-05-30,10.18
TRIP0070862,CUST01684,PROMO0033,2024-01-13,27.7
TRIP0107555,CUST02537,PROMO0002,2027-12-09,18.88
TRIP0049912,CUST01178,PROMO0000,2024-05-16,5.9
TRIP0002598,CUST00065,PROMO0037,2024-12-16,16.71
TRIP0022497,CUST00531,PROMO0021,2025-04-20,10.91
TRIP0030506,CUST00721,PROMO0039,2025-11-26,12.66
TRIP0093403,CUST02207,PROMO0024,2026-05-02,8.36
TRIP0123625,CUST02907,PROMO0000,2025-10-21,4.35
TRIP0118562,CUST02795,PROMO0020,2023-12-24,7.64
TRIP0071179,CUST01692,PROMO0025,2027-07-16,19.91
TRIP0079461,CUST01886,PROMO0038,2024-03-10,10.75
TRIP0101964,CUST02408,PROMO0028,2025-07-18,7.23
TRIP0102621,CUST02421,PROMO0029,2026-06-01,16.96
TRIP0034224,CUST00809,PROMO0030,2025-07-04,8.88
TRIP0035809,CUST00844,PROMO0003,2024-09-30,21.75
TRIP0044430,CUST01050,PROMO0029,2027-06-08,17.62
TRIP0094609,CUST02236,PROMO0031,2024-12-16,11.36
TRIP0012988,CUST00306,PROMO0009,2026-02-14,12.63
TRIP0078381,CUST01863,PROMO0022,2024-04-23,13.86
